timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
23/07/2017 07:49,33115,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:49,33114,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:49,33166,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:50,33192,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:50,33241,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:50,33256,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:50,33270,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:50,33288,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:50,33398,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:50,33397,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:51,33419,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:51,33410,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:51,33395,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:51,33408,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:51,33417,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:51,33422,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:51,33422,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:51,33423,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:51,33418,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 07:51,33429,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:03,33360,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:03,33358,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:03,33408,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:03,33484,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:03,33490,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:03,33507,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:03,33516,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:03,33529,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:03,33563,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:03,33559,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:04,36273,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:04,36271,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:04,36268,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:04,36265,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:04,36261,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:04,36274,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
23/07/2017 08:04,36270,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
